TIC ID,TOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
281979481,274.01,2,5,5,2,4,4,4,PC,,10.443,0.018,,1,spoc,08:42:01.29,-75:48:06.69,38.217,0.826,-81.629,0.601,2458386.381414,.002218,0.542248,0.000106,1.014235,0.140909,0.756522,0.219512,696.539405,696.539405,2.872933,.80413,2843.094062,1862.376816,8.449253,113.85664,5.14323,5181,182,4.5463099,.289574,.82783502,.108876,"3",2018-11-30 22:06:25,2019-02-13 17:42:32,"needs follow-up to check if signal is on-target"
238059180,386.01,3,5,5,3,4,4,4,PC,,9.9700003,0.018,,1,qlp,06:56:33.21,-53:32:43.62,-3.327,1.355,12.514,1.331,2458356.21389,.00392,5.112,0.00132,1.27,0.455,1.500764,0.008602,1381.3,1381.3,,,645.475,1404,17,452.21201,,8100,221,4.0982699,1.42147,2.0761199,1.4609801,"2",2018-10-01 16:12:38,2019-02-13 17:42:32,"v-shaped; two stars about 1as separation in same pixel"
176984236,405.01,3,5,5,3,4,4,4,PC,FP,10.539,0.018,,1,qlp,06:47:38.28,-66:19:41.95,-4,2.5,1.8,2.3,2458326.54565,.00069,1.75617,0.00002,1.784,0.239,2.928626,0.001571,2693.73,2693.73,,,1685.06,1784,76,266.89999,,6138,194,4.28022,2.00525,1.29372,1.29372,"4",2019-01-16 19:24:29,2019-02-13 17:42:32,"possible EB on 176984248; small possible secondary eclipse"
179317684,163.01,3,5,5,3,4,4,4,PC,,10.843,0.018,,1,qlp,05:19:04.38,-71:53:43.9,9.817,1.401,14.232,1.11,2458328.87975,.00102,4.23163,0.00036,4.232,0.071,8.89951,0.001097,8163.25,8163.25,16.4676,1.03275,1003.6,1568,57,319.89401,,6379,197,4.24089,2.0086601,1.41689,1.41689,"1",2018-09-05 18:34:59,2019-02-13 17:42:32,
149990841,167.01,3,4,3,5,4,4,4,PC,,11.57,0.018,,1,qlp,06:02:39,-64:49:10.15,16.142,2.819,13.018,2.819,2458328.03406,.00146,4.45339,0.00055,2.164,0.267,9.39839,0.032355,8618.88,8618.88,,,456.015,1287,26,293.05301,,5551,187,4.38908,2.00404,1.0466,1.0466,"1",2018-09-05 18:34:59,2019-02-13 17:42:32,
183120439,169.01,3,5,5,3,4,4,4,PC,,11.742,0.018,,1,qlp,01:07:06.88,-75:11:56.19,11.52,2,4.5,2,2458327.43797,.00103,2.25596,0.00014,1.134,0.053,7.13503,0.005982,6550.06,6550.06,11.2756,1.52049,177.223,1016,34,366.05301,,5872,191,4.3279099,2.0035501,1.1708601,1.1708601,"1",2018-09-05 18:34:59,2019-02-13 17:42:32,
394698182,170.01,3,5,5,3,4,4,4,PC,,11.928,0.019,,1,qlp,03:39:57.49,-83:05:18.67,31.306,1.119,13.318,1.119,2458325.51317,.00085,3.7118,0.00021,2.747,0.093,14.078532,0.00317,12883.1,12883.1,15.4596,.38254,359.138,1212,69,443.64401,,6006,192,4.3035498,2.00405,1.22992,1.22992,"1",2018-09-05 18:34:59,2019-02-13 17:42:32,
309257814,171.01,3,5,5,3,4,4,4,PC,,11.541,0.019,,1,qlp,08:17:04.66,-63:12:48.26,-13.029,1,18.479,0.819,2458326.40275,.00096,1.23855,0.00009,1.82,0.188,16.468948,0.007546,15054,15054,15.1601,.364844,945.627,1544,32,254.81033,30.2932,5237,183,4.2427001,.42297,1.18449,.23971599,"1",2018-09-05 18:34:59,2019-02-13 17:42:32,
114749636,306.01,3,5,5,3,4,4,4,PC,CP,11.708,0.018,,1,qlp,23:56:45.96,-22:09:11.63,-11.9,3.7,3.1,4.1,2458357.67041,.00131,4.59971,0.0005,4.207,0.36,7.626758,0.001474,6999.89,6999.89,12.5113,.229255,1105.01,1606,53,381.069,,5392,185,4.4216599,2.00403,.98640198,.98640198,"2",2018-10-02 01:49:35,2019-03-02 20:05:25,"none"
176778112,408.01,5,5,5,5,5,5,5,PC,FP,9.5719995,0.019,,1,spoc,03:11:18.66,-35:37:41.05,-45.886,0.572,-2.019,0.673,2458411.537711,.001846,1.339129,0.000168,1.708888,0.142557,1.040536,0.08358,957.910353,957.910353,5.104952,5.875869,1554.241506,1601.398345,15.566831,107.88964,4.3836799,5600,187,4.43748,.26920599,.99610901,.118532,"4",2019-01-16 19:24:29,2019-02-09 16:23:40,"follow-up in progress; likely EB"
270380593,465.01,5,5,5,5,5,5,5,PC,CP,10.661,0.018,,1,spoc,02:11:07.7,02:25:05.48,77.88,2,54.28,2,2458414.135825,.000701,3.836317,0.000229,2.389717,0.084547,6.073481,0.131186,5578.265805,5578.265805,5.63586,.362515,146.636007,887.523592,34.84919,121.462,,5004,180,4.49366,2.00348,.85481501,.85481501,"4",2019-01-31 17:54:50,2019-03-02 20:05:24,"WASP-156"
159951311,265.01,5,5,5,5,5,5,5,PC,CP,11.664,0.018,,1,spoc,03:18:14.92,-41:18:07.3,-14.592,1.143,25.514,1.143,2458411.268589,.000652,5.924519,0.000261,2.838426,0.06848,13.091184,0.208532,11985.026117,11985.026117,8.750112,.245928,117.17967,839.136897,54.798508,224.91299,,5185,182,4.4630198,2.00367,.91172397,.91172397,"4",2018-11-30 22:06:24,2019-03-02 20:05:25,"WASP-139b"
422655579,388.01,5,5,5,5,5,5,5,PC,CP,10.141,0.018,,1,spoc,01:57:03.23,00:45:31.77,20.368,4.192,-6.191,1.088,2458413.143411,.000853,2.903458,0.00019,5.047564,0.064912,5.069039,0.109951,4657.875762,4657.875762,15.617081,.324283,2885.405093,1869.267469,27.757355,299.15488,39.308102,6180,52,4.1500001,.059999999,1.92238,.364748,"4",2019-01-16 19:24:30,2019-03-02 20:05:29,"WASP-71b"
250386181,390.01,3,4,3,3,4,4,4,PC,,9.8800001,0.019,,1,spoc,02:00:27.47,-04:59:08.46,26.674,1.617,-27.853,0.563,2458412.374564,.000777,1.470258,0.000079,1.37737,0.065475,2.811902,0.105994,2586.506638,2586.506638,8.656736,6.542141,3333.408567,1937.946959,26.752861,160.53374,10.1199,6321.46,53.5103,4.1984,.096000001,1.05111,.116039,"4",2019-01-16 19:24:30,2019-02-08 15:54:14,"follow-up in progress"
382391899,391.01,5,5,5,5,5,5,5,PC,CP,11.008,0.018,,1,spoc,02:54:45.14,-10:53:52.89,2.518,1.509,9.7,0.924,2458411.092942,.000209,1.95512,0.000027,1.814349,0.014709,21.983399,0.138093,20043.855197,20043.855197,12.826544,.07434,619.443106,1272.389585,158.09418,183.57449,15.8191,5518,42,4.4299998,.12,1.04568,.152302,"4",2019-01-16 19:24:30,2019-03-02 20:05:15,"WASP-50b"
328350926,392.01,5,5,5,5,5,5,5,PC,FP,8.2530003,0.018,,1,qlp,03:07:43.61,00:51:39.37,6.351,0.543,-94.96,0.813,2458411.599,.00022,0.84907,0.00001,1.358,0.03,21.283232,0.390235,19411.7,19411.7,21.7335,3.0126,6528.8,2504,216,94.964058,4.70643,5580,80,,,1.84281,.209056,"4",2019-01-16 19:24:30,2019-02-08 15:54:14,"same pixel as 328350925 and 328350924"
38541473,395.01,5,5,5,5,5,5,5,PC,FP,10.781,0.036,,1,qlp,03:45:13.09,-10:58:24.16,13.5,2,-21,2,2458415.51522,.00173,6.06054,0.00116,2.59,0.239,25.015356,1.322548,22776.6,22776.6,25.4732,6.01952,351.008,1205,18,245.405,,6053.0498,144.47701,,,1.25213,1.25213,"4",2019-01-16 19:24:30,2019-02-08 15:54:14,"large; possible EB"
178155732,396.01,1,4,1,5,4,4,4,PC,,5.9099998,0.019,,2,spoc,02:51:56.39,-30:48:50.67,123.427,0.022,106.015,0.024,2458415.634283,.001447,5.97188,0.000771,2.812894,0.287702,0.343171,0.028256,316.022226,316.022226,2.372938,1.086509,407.868505,1146.171994,10.478373,31.654585,.57380003,6308.3101,52.745098,,,1.30484,.118929,"4",2019-01-16 19:24:30,2019-02-08 15:54:14,"follow-up in progress"
219379012,397.01,5,5,5,5,5,5,5,PC,FP,10.209,0.019,,1,qlp,05:07:20.07,-48:06:57.2,-30.356,0.711,9.932,0.852,2458412.48913,.00312,1.54683,0.00029,1.156,0.232,4.150539,0.527708,3815.49,3815.49,6.8591,2.48239,3933.84,2206,18,164.97159,10.3144,5651.0801,82.613197,3.89414,.119585,1.2421499,.137933,"4",2019-01-16 19:24:30,2019-02-08 15:54:14,"close companion star 219379014"
1129033,398.01,5,5,5,5,5,5,5,PC,CP,9.5019999,0.017,,1,spoc,02:28:37.32,-07:03:38.4,94.884,1.989,-2.371,0.83,2458410.984711,.000082,1.360025,0.000007,2.156334,0.007497,17.932313,0.045775,16380.624812,16380.624812,12.20825,.041732,1279.957175,1525.522472,348.1485,100.96807,2.39625,5605,41,4.3699999,.090000004,.92774701,.087125503,"4",2019-01-16 19:24:30,2019-03-02 20:05:19,"WASP-77A b"
35857242,400.01,5,5,5,5,5,5,5,PC,CP,11.263,0.018,,1,spoc,02:46:33.4,-00:27:50.83,16.02,2,-44.73,2,2458413.315221,.000913,3.634653,0.000217,4.004575,0.068333,9.690198,0.172116,8885.292377,8885.292377,13.13634,.230885,1047.621379,1451.011444,39.15109,351.79501,,6182,194,4.2726798,2.00578,1.31583,1.31583,"4",2019-01-16 19:24:30,2019-03-02 20:05:15,"WASP-138b"
257567854,403.01,5,5,5,5,5,5,5,PC,CP,11.164,0.018,,1,spoc,03:31:16.33,-23:49:11.24,1.354,0.691,-25.814,0.64,2458411.901592,.000546,3.532822,0.000138,3.44312,0.046901,12.320677,0.149719,11283.619423,11283.619423,13.474905,.184494,837.703372,1372.120697,88.35828,318.62759,44.7192,6153,46,4.5700002,.090000004,1.0641201,.214146,"4",2019-01-16 19:24:29,2019-03-02 20:05:28,"WASP-22b"
166833457,404.01,5,5,5,5,5,5,5,PC,CP,12.315,0.019,,1,spoc,03:53:42.96,-34:19:41.77,33.39,3.368,-14.029,3.368,2458413.166675,.000463,2.962482,0.000103,1.931425,0.029495,30.915471,0.384344,28072.631654,28072.631654,13.280845,.142448,310.356078,1070.49542,78.312546,364.99701,,5182,182,4.4635801,2.00366,.91070598,.91070598,"4",2019-01-16 19:24:29,2019-03-02 20:05:18,"WASP-98b"
349518800,407.01,5,5,5,5,5,5,5,PC,FP,12.705,0.018,,1,qlp,07:24:50.81,-62:05:32.76,-10.395,1.207,14.104,1.207,2458326.66101,.00166,2.16555,0.00006,3.471,0.147,4.846278,0.001817,4453.64,4453.64,13.8175,1.47188,1928.88,1846,29,683.80902,,6274,187,4.2574,,1.36283,1.36283,"4",2019-01-16 19:24:29,2019-02-08 15:54:14,"possible EB; check 349518801 with photometric follow-up"
167754523,409.01,5,5,5,5,5,5,5,PC,FP,9.0827503,0.017,,1,qlp,06:56:43.6,-60:41:16.52,3.277,0.149,-224.043,0.147,2458326.31473,.00703,1.69992,0.00019,1.788,0.331,0.139181,0.000525,128.182,128.182,.943189,.06395,511.388,1324,10,,,4986,92,4.54,.16,.93291098,.098467298,"4",2019-01-16 19:24:29,2019-02-08 15:54:14,"centroid offset on 167754526"
170634116,413.01,5,5,5,5,5,5,5,PC,CP,9.6750002,0.018,,1,spoc,04:25:29.02,-30:36:01.57,0.162,0.608,2.126,0.882,2458412.892196,.000266,3.662382,0.000068,3.784056,0.019443,13.608844,0.090608,12455.982954,12455.982954,17.912843,.082892,1482.460898,1582.579593,157.80495,243.98099,26.3491,7002,162,4.77,.14,1.50825,.25523099,"4",2019-01-16 19:24:29,2019-03-02 20:05:28,"WASP-79b"
152476657,415.01,5,5,5,5,5,5,5,PC,CP,10.551,0.018,,1,spoc,04:10:27.86,-45:53:53.67,2.792,0.783,-6.672,0.648,2458411.729736,.000855,3.610839,0.000214,3.500788,0.062768,6.052059,0.121321,5558.645442,5558.645442,14.927136,.232939,2048.617062,1715.872231,49.219807,,,6471,198,4.1588302,.402199,1.58385,.27577099,"4",2019-01-16 19:24:28,2019-03-02 20:05:30,"WASP-120b"
49899799,416.01,5,5,5,5,5,5,5,PC,FP,8.2589998,0.018,,1,qlp,03:15:25.05,-02:10:31.13,30.143,0.594,-6.581,0.496,2458413.19546,.00033,7.01152,0.00016,4.588,0.062,8.111326,0.000402,7442.97,7442.97,18.05,.243083,358.676,1212,269,129.09561,6.83043,6439,198,4.0086799,.311919,1.87184,.226896,"4",2019-01-16 19:24:28,2019-02-08 15:54:14,"tropical Jupiter"
339733013,417.01,5,5,5,5,5,5,5,PC,FP,10.038,0.018,,1,qlp,07:23:24.43,-58:41:48.26,-31.784,0.972,6.484,0.649,2458328.3763,.00436,5.62145,0.00035,2.192,0.324,0.727729,0.001604,670.039,670.039,3.60984,.283019,133.323,946,15,180.47984,12.4877,5905.8398,40.531898,4.2393999,.112631,1.4560601,.16434801,"4",2019-01-16 19:24:28,2019-02-08 15:54:14,"may be on 339733023"
178284730,418.01,5,5,5,5,5,5,5,PC,CP,10.261,0.019,,1,spoc,04:01:32.53,-20:27:03.61,-18.949,0.849,20.547,0.806,2458412.697264,.00019,2.23598,0.00003,1.533632,0.01218,21.541215,0.298019,19644.670565,19644.670565,14.149413,.210841,496.46684,1203.905258,151.72057,115.98522,5.0304298,5328,184,4.5344901,.28037399,.85821801,.107587,"4",2019-01-16 19:24:28,2019-03-02 20:05:35,"WASP-140b"
279251651,419.01,5,5,5,5,5,5,5,PC,FP,10.521,0.04,,1,qlp,06:56:36.96,-59:10:52.94,-150.78,2,454.35,2,2458354.46663,.00143,0.40387,0.00001,1.022,0.096,0.743276,0.000798,684.348,684.348,,,1370.28,1695,37,59.064293,,3811,67,4.7365799,.24447601,.55000001,.064000003,"4",2019-01-16 19:24:28,2019-02-08 15:54:14,"Rstar 0.55; may be on 279251647"
77228304,456.01,3,4,3,3,4,4,4,PC,,15.703,0.018,,1,spoc,04:36:27.97,-41:14:46.3,66.023,3.773,12.178,3.773,2458410.950284,.002187,0.336838,0.000053,0.908159,0.225093,22.033029,4.478111,20088.649428,20088.649428,19.123224,44.03585,11129.140232,2619.601034,7.209585,,,,,,,,,"4",2019-01-31 17:54:45,2019-02-08 15:54:14,"possibly an M star; relatively high proper motion in GAIA"
176831592,463.01,3,4,3,3,4,4,4,PC,,9.0620003,0.021,,1,spoc,03:15:49.73,-32:48:08.63,59.567,0.448,11.106,0.577,2458411.535068,.001297,1.266876,0.000097,1.976753,0.082404,3.816061,0.13557,3508.552918,3508.552918,15.186363,10.251426,6207.837728,2263.887485,26.012814,177.82014,12.136,6497.7998,83,4.1700001,.16,1.57512,.179832,"4",2019-01-31 17:54:48,2019-02-08 15:54:14,"some odd-even"
38846515,106.01,5,5,5,5,5,5,5,PC,CP,10.307,0.019,,1,spoc,04:35:50.36,-64:01:37.34,11.062,0.364,-1.559,1.069,2458412.226619,.000487,2.849446,0.000095,3.828487,0.034519,8.135591,0.073765,7465.152575,7465.152575,9.144771,.065906,1311.274914,1534.769598,114.41741,331.84042,,6468,198,4.0829501,.437686,1.7275,.335922,"4",2018-09-05 18:34:18,2019-03-02 20:05:16,"WASP-100b"
122612091,264.01,5,5,5,5,5,5,5,PC,CP,10.452,0.018,,1,spoc,02:44:09.62,-30:10:08.68,6.45,0.877,-7.219,0.935,2458412.216081,.000864,2.216824,0.000132,3.900151,0.059376,4.808898,0.082152,4419.364288,4419.364288,14.074801,.196391,3880.549459,2012.996665,40.51738,422.92596,76.8843,5773.4702,51.0863,3.47927,.093704298,2.7370501,.67219502,"4",2018-11-30 22:06:24,2019-03-02 20:05:28,"WASP-72b"
149603524,102.01,5,5,5,5,5,5,5,PC,CP,9.7159996,0.018,,1,qlp,05:48:33.56,-63:59:18,-14.794,1.146,25.107,0.908,2458326.07657,.00013,4.4121,0.00001,3.702,0.017,14.39227,0.000081,13168.3,13168.3,16.3878,1.24769,569.664,1361,524,171.78795,13.0779,6391,70,4.73,.11,1.15229,.15044101,"4",2018-09-05 18:34:18,2019-03-02 20:05:18,"WASP-62"
25155310,114.01,5,5,5,5,5,5,5,PC,CP,10.555,0.018,,1,qlp,04:13:29.92,-69:13:35.76,63.074,0.642,53.678,0.961,2458327.51895,.0003,3.28891,0.00002,3.362,0.036,6.705771,0.000337,6157.21,6157.21,11.0889,.670736,584.517,1369,225,213.53696,17.927401,5675.54,40.4422,4.2758899,.111457,1.44087,.18371201,"4",2018-09-05 18:34:19,2019-03-02 20:05:29,"WASP-126"
280830734,188.01,5,5,5,5,5,5,5,PC,FP,9.4259996,0.018,,1,spoc,02:58:13.34,-70:45:38.85,33.871,0.583,38.015,0.729,2458325.777845,.002426,1.162031,0.000088,1.172865,0.184116,0.370949,0.100814,341.597999,341.597999,4.63134,7.471795,6297.108187,2271.982795,10.150243,203.1151,16.847799,6340.2998,204,4.1799998,.27000001,1.60517,.23255999,"1,2",2018-10-19 23:49:46,2019-01-30 17:17:05,"V-shaped; variable slightly evolved star"
373844472,275.01,5,5,5,5,5,5,5,PC,FP,10.975,0.019,,1,spoc,05:26:04,-67:13:58.01,-19.021,1.021,52.834,1.021,2458326.061419,.000213,0.919476,0.000004,1.463932,0.021281,11.303352,0.111891,10356.767204,10356.767204,17.936441,18.680464,2992.591576,1886.390549,105.71457,188.618,,5616,187,4.3762002,2.0039201,1.07108,1.07108,"1,3",2018-11-30 22:06:25,2019-01-21 15:55:44,"v-shaped; likely EB"
267263253,135.01,5,5,5,5,5,5,5,PC,CP,9.2130003,0.019,,1,spoc,00:29:18.94,-76:18:14.52,-2.475,0.725,6.249,0.751,2458325.783759,.000208,4.126904,0.000057,4.492686,0.016126,10.9872,0.036277,10068.55437,10068.55437,15.947767,2.122716,1454.030397,1574.936764,.777657,187.19601,13.9322,6888,204,4.2341599,.355654,1.5479,.205971,"1",2018-09-05 18:34:18,2019-03-02 20:05:17,
29831208,124.01,5,5,5,5,5,5,5,PC,FP,11.04,0.018,,1,spoc,04:26:19.83,-67:48:22.89,10.881,1.019,34.124,1.019,2458326.544424,.001148,1.84286,0.000046,1.719758,0.104861,2.684587,0.139724,2469.541609,2469.541609,7.09999,9.345614,590.538921,1257.279635,22.854355,153.95,,5080,181,4.4815898,2.00353,.87760198,.87760198,"1,3",2018-09-05 18:34:19,2019-04-08 08:14:42,"known TOI"
76989773,182.01,5,5,5,5,5,5,5,PC,FP,9.6230001,0.019,,1,spoc,23:33:10.56,-35:27:50.33,-104.626,0.866,-83.796,0.699,2458355.082723,.000254,1.769141,0.000031,1.958463,0.019511,10.263661,0.066777,9408.639864,9408.639864,19.12079,5.670971,1368.692921,1551.301651,160.33911,118.93819,,5569,187,4.3206501,.291747,1.13502,.14911801,"2",2018-10-22 19:57:31,2019-01-13 08:57:38,"v-shaped; two stars in PSF"
260304296,187.01,5,5,5,5,5,5,5,PC,FP,9.0930004,0.019,,1,spoc,06:18:27.73,-57:00:48.61,-8.519,0.776,6.013,0.76,2458325.778915,.000181,0.512589,0.000003,1.655647,0.013929,6.144395,0.04108,5643.213545,5643.213545,20.511136,4.637096,22971.817707,3139.920049,148.46315,177.60587,12.3395,6725,201,4.1953201,.344818,1.58318,.203704,"1,2",2018-10-19 23:49:45,2019-01-13 08:57:12,"v-shaped; very likely EB"
300293197,211.01,5,5,5,5,5,5,5,PC,FP,9.448,0.019,,3,spoc,07:21:07.13,-68:34:42.12,5.8,1.6,9.3,1.6,2458329.255719,.001078,6.563939,0.000169,1.679329,0.08334,2.233724,0.091691,2055.220997,2055.220997,8.18578,6.41577,273.451611,1037.145939,26.143084,121.321,,5873.9702,102.627,4.35182,.109989,1.08871,.158327,"1,2,3",2018-10-22 18:35:31,2019-01-13 08:54:58,"known TOI"
260043723,217.01,5,5,5,5,5,5,5,PC,FP,8.7110004,0.018,,1,spoc,06:06:26.09,-58:57:13.33,16.928,0.765,-11.918,0.629,2458327.066685,.004616,3.13879,0.00045,4.90342,0.267827,0.52105,0.082437,479.789868,479.789868,4.942253,1.298242,1921.753482,1688.667592,17.360365,142.96971,8.10674,6278,196,4.0815301,.29837,1.66996,.20544399,"1,2",2018-10-22 18:35:20,2019-01-13 08:54:21,"possible centroid shift"
260609205,219.01,5,5,5,5,5,5,5,PC,FP,12.63,0.018,,1,spoc,06:29:48.94,-57:15:17.34,-3.26,1.183,5.786,1.183,2458328.754344,.000912,4.461939,0.000134,5.361187,0.060268,23.504578,0.275787,21415.869063,21415.869063,21.058534,21.05943,874.799371,1387.065165,52.6994,739.56299,,6354,191,4.24472,,1.40404,1.40404,"1,2",2018-10-22 18:35:22,2019-01-13 08:51:39,
47484268,226.01,5,5,5,5,5,5,5,PC,FP,12.367,0.04,,1,spoc,22:51:51.93,-24:47:14.95,159.63,2,-61.03,2,2458358.500535,.002621,,,2.67,,14.647222,,13400,13400,4.214299,,1.302505,272.467427,16.452566,82.529922,,3396,64,4.91468,.39229599,.33399999,.056000002,"2",2018-11-16 21:15:42,2019-01-13 08:49:17,"The second event is not real. Single transit (no period)."
9727392,236.01,5,5,5,5,5,5,5,PC,FP,11.239,0.019,,2,spoc,23:53:46.74,-10:53:05.85,-2.063,0.944,1.042,0.97,2458355.325711,.000357,4.534451,0.000118,4.936391,0.025827,25.902599,0.157343,23574.842911,23574.842911,23.183789,5.063646,1003.703259,1435.559122,162.49565,380.82199,,6421.5,83,4.1900001,.16,1.4745899,.32200399,"2",2018-11-16 21:15:18,2019-01-13 08:48:24,"1700 ppm secondary. Likely EB."
120585579,242.01,5,5,5,5,5,5,5,PC,FP,12.452,0.018,,2,spoc,00:17:48.34,-38:06:39.07,-13.89,2,2.16,2,2458357.778211,.000677,6.340315,0.000367,4.249306,0.056679,27.945906,0.288178,25410.703288,25410.703288,20.517917,20.518948,400.720106,1141.116626,95.53354,589.42102,,6083,192,4.2898302,,1.2666,1.2666,"2",2018-11-16 21:15:39,2019-01-13 08:47:47,"The detected secondary could have a wrong depth estimation because of the low points near 1380."
149010208,243.01,5,5,5,5,5,5,5,PC,FP,11.637,0.019,,2,spoc,00:13:34.59,-31:20:03.85,2.5,0.75,-1.11,0.639,2458356.619165,.000719,3.437004,0.000173,4.271161,0.043736,16.600272,0.220703,15173.12559,15173.12559,16.428855,16.42949,867.633967,1384.216067,72.0285,429.25299,,6046,193,4.2963901,2.0043499,1.24876,1.24876,"2",2018-11-16 21:15:38,2019-01-13 08:47:29,"Gaia radius is 1.8 Rsun. Planet radius is big."
382188882,276.01,5,5,5,5,5,5,5,PC,FP,10.615,0.018,,1,spoc,05:25:24.74,-55:01:11.73,14.18,0.773,-6.681,1.507,2458387.759868,.001184,4.800523,0.000607,2.058526,0.087929,5.866759,0.326014,5388.911854,5388.911854,14.952258,5.252722,968.365634,1422.753268,27.180143,320.44421,46.543201,6366,197,4.1621699,.47536001,1.5475301,.33909801,"3",2018-11-30 22:06:26,2019-01-13 08:46:45,"likely EB"
166697854,300.01,5,5,5,5,5,5,5,PC,FP,10.481,0.02,,1,qlp,02:22:56.98,-53:04:12.71,13.227,0.343,7.987,0.672,2458354.42965,.00237,2.75753,0.00046,1.376,0.164,1.163936,0.002355,1071.45,1071.45,6.99891,1.46553,197.323,1044,17,384.34381,36.118698,5776.5,94,2.99,.25,1.9438,.39751399,"2",2018-09-29 02:24:32,2019-01-13 08:46:09,"two stars in the same pixel; Gaia radius of 166697854 is 1.6 Rsun; second star is 4 as away and dmag 4"
233964642,334.01,5,5,5,5,5,5,5,PC,FP,9.5419998,0.019,,1,qlp,02:25:59.69,-63:38:51.38,-3.357,0.455,-13.708,0.699,2458325.44586,.00138,17.91563,0.00097,1.974,0.059,70.157629,0.582754,62574.1,62574.1,44.0053,4.32254,37.258,688,141,196.32605,14.9049,6238,195,4.1115398,.313696,1.601,.215159,"2",2018-09-29 02:24:31,2019-01-13 08:44:15,"v-shaped; source is possibly 233964643"
69838258,339.01,5,5,5,5,5,5,5,PC,FP,12.041,0.018,,1,qlp,22:31:41.19,-21:56:44.52,-3.2,4.4,-10.1,4.4,2458354.57336,.00139,6.73069,0.00072,3.503,0.193,16.102705,0.007949,14721.7,14721.7,22.1494,.857494,457.721,1288,61,506.332,,6140,192,4.27987,,1.29471,1.29471,"2",2018-10-02 01:49:35,2019-01-13 08:43:54,"difference image not conclusive"
382474101,349.01,5,5,5,5,5,5,5,PC,FP,10.179,0.04,,1,qlp,00:49:05.83,-52:02:47.5,-7.4,2,-5.2,2,2458354.56049,.00043,2.65221,0.00007,3.791,0.221,11.226264,0.001851,10286.5,10286.5,13.9745,13.9757,2173.55,1902,103,216.661,,6054,193,4.29496,2.00442,1.2525899,1.2525899,"2",2018-09-29 00:33:32,2019-01-13 08:43:36,"400 ppm secondary; synchronized"
441075486,372.01,5,5,5,5,5,5,5,PC,FP,11.954,0.018,,1,qlp,23:59:02.18,-15:36:43.27,11.936,1.138,-3.979,1.028,2458354.76663,.00045,1.12026,0.00003,2.118,0.034,46.631788,1.204119,42040.2,42040.2,16.9422,2.7906,6580.33,2509,153,340.03699,,5400,185,4.4200101,2.00404,.98940903,.98940903,"2",2018-10-02 01:49:34,2019-01-13 08:43:08,"likely EB; V-shaped;"
229091748,382.01,5,5,5,5,5,5,5,PC,FP,12.66,0.018,,1,qlp,00:15:11.48,-46:16:20.74,19.218,3.472,-1.823,3.472,2458354.59152,.00135,0.4568,0.00004,0.548,0.067,3.72906,0.010422,3428.7,3428.7,6.64264,.384265,1132.97,1616,17,539.34003,,5763,189,4.3481102,,1.12703,1.12703,"2",2018-10-03 02:14:36,2019-01-13 08:42:31,"none"
70513361,262.01,2,5,5,4,4,2,4,PC,PC,8.0830002,0.018,,1,spoc,02:10:08.32,-31:04:14.17,239.985,0.043,-175.917,0.049,2458389.839926,.001816,11.146909,0.002487,1.357828,0.278714,0.703109,0.067536,647.37743,647.37743,2.443881,.688732,57.337255,701.825226,10.47471,42.331627,.96085799,5302.5801,20.9902,4.5351501,.037074201,.84961802,.078169703,"3",2018-11-30 22:06:23,2019-01-13 07:13:27,"ambiguous period"
207081058,121.01,5,5,5,5,5,5,5,PC,FP,9.9289999,0.019,,1,spoc,22:07:28.2,-41:48:55.83,49.52,0.685,-9.752,0.8,2458336.139719,.00037,14.775056,0.000529,5.449073,0.03672,15.425729,0.106714,14107.16966,14107.16966,14.783107,2.180077,119.985215,844.115127,.836588,174.8502,,6053,193,4.3134999,.321619,1.2259099,.180608,"1",2018-09-05 18:34:19,2019-01-06 18:27:50,"Warm Jupiter candidate with a possible secondary"
235037761,131.01,5,5,5,5,5,5,5,PC,FP,9.7370005,0.018,,1,spoc,23:35:18.88,-64:33:42.88,192.826,1.943,-31.069,1.785,2458326.068952,.000449,6.240662,0.000179,1.569129,0.040222,9.940196,0.251547,9113.476719,9113.476719,12.720704,4.591968,66.843455,729.26349,.815768,,,4174,172,4.34197,.43340099,.90310401,.188582,"1",2018-09-05 18:34:18,2019-01-06 18:25:54,"V shaped"
